Minute,Hour,Temperature,Pressure,Humidity,PM1,PM2.5,PM10,Region,Location
2023-07-14 00:05:00,0AM,26.05,1010.86,85.75,45.72,66.13,75.12,Bekasi,Bekasi Selatan
2023-07-14 00:15:00,0AM,25.96,1010.84,85.75,46.97,68.13,77.55,Bekasi,Bekasi Selatan
2023-07-14 00:25:00,0AM,25.88,1010.8,85.75,48.95,71.19,81.08,Bekasi,Bekasi Selatan
2023-07-14 00:35:00,0AM,25.81,1010.76,85.75,50.05,73.02,83.48,Bekasi,Bekasi Selatan
2023-07-14 00:45:00,0AM,25.7,1010.72,86.13,51.73,75.75,86.92,Bekasi,Bekasi Selatan
2023-07-14 00:55:00,0AM,25.59,1010.66,86.5,52.43,77.06,88.86,Bekasi,Bekasi Selatan
2023-07-14 01:05:00,1AM,25.47,1010.58,86.88,52.59,77.57,89.63,Bekasi,Bekasi Selatan
2023-07-14 01:15:00,1AM,25.35,1010.48,87.25,51.8,76.5,88.45,Bekasi,Bekasi Selatan
2023-07-14 01:25:00,1AM,25.23,1010.35,87.63,50.02,74.12,86.23,Bekasi,Bekasi Selatan
2023-07-14 01:35:00,1AM,25.12,1010.18,88.0,48.92,72.55,84.34,Bekasi,Bekasi Selatan
2023-07-14 01:45:00,1AM,25.08,1010.0,88.0,46.42,68.94,80.33,Bekasi,Bekasi Selatan
2023-07-14 01:55:00,1AM,25.0,1009.81,88.19,45.16,67.01,77.96,Bekasi,Bekasi Selatan
2023-07-14 02:05:00,2AM,24.87,1009.63,88.56,43.67,64.63,75.18,Bekasi,Bekasi Selatan
2023-07-14 02:15:00,2AM,24.76,1009.47,88.94,41.9,62.11,72.45,Bekasi,Bekasi Selatan
2023-07-14 02:25:00,2AM,24.65,1009.31,89.31,39.27,58.22,68.32,Bekasi,Bekasi Selatan
2023-07-14 02:35:00,2AM,24.54,1009.18,89.69,36.4,54.19,64.58,Bekasi,Bekasi Selatan
2023-07-14 02:45:00,2AM,24.44,1009.06,90.06,33.91,50.61,61.17,Bekasi,Bekasi Selatan
2023-07-14 02:55:00,2AM,24.38,1008.94,90.25,31.26,46.83,57.76,Bekasi,Bekasi Selatan
2023-07-14 03:05:00,3AM,24.36,1008.84,90.37,29.58,44.43,55.51,Bekasi,Bekasi Selatan
2023-07-14 03:15:00,3AM,24.33,1008.69,90.5,26.73,40.3,51.77,Bekasi,Bekasi Selatan
2023-07-14 03:25:00,3AM,24.32,1008.61,90.6,25.86,38.97,50.38,Bekasi,Bekasi Selatan
2023-07-14 03:35:00,3AM,24.3,1008.49,90.75,24.71,37.25,48.36,Bekasi,Bekasi Selatan
2023-07-14 03:45:00,3AM,24.29,1008.43,90.88,24.04,36.11,47.13,Bekasi,Bekasi Selatan
2023-07-14 03:55:00,3AM,24.28,1008.4,91.0,23.78,35.62,46.34,Bekasi,Bekasi Selatan
2023-07-14 04:05:00,4AM,24.31,1008.4,90.75,23.65,35.49,46.04,Bekasi,Bekasi Selatan
2023-07-14 04:15:00,4AM,24.34,1008.42,90.5,23.49,35.24,45.88,Bekasi,Bekasi Selatan
2023-07-14 04:25:00,4AM,24.35,1008.44,90.25,23.54,35.4,46.12,Bekasi,Bekasi Selatan
2023-07-14 04:35:00,4AM,24.37,1008.47,90.0,23.59,35.53,46.34,Bekasi,Bekasi Selatan
2023-07-14 04:45:00,4AM,24.39,1008.5,89.75,23.6,35.6,46.41,Bekasi,Bekasi Selatan
2023-07-14 04:55:00,4AM,24.41,1008.53,89.5,23.66,35.75,46.67,Bekasi,Bekasi Selatan
2023-07-14 05:05:00,5AM,24.36,1008.54,89.69,23.87,36.03,47.07,Bekasi,Bekasi Selatan
2023-07-14 05:15:00,5AM,24.27,1008.56,90.06,24.3,36.74,47.93,Bekasi,Bekasi Selatan
2023-07-14 05:25:00,5AM,24.18,1008.58,90.44,24.79,37.49,48.95,Bekasi,Bekasi Selatan
2023-07-14 05:35:00,5AM,24.09,1008.61,90.81,25.0,37.81,49.4,Bekasi,Bekasi Selatan
2023-07-14 05:45:00,5AM,23.98,1008.63,91.19,25.79,39.15,50.66,Bekasi,Bekasi Selatan
2023-07-14 05:55:00,5AM,23.87,1008.66,91.56,26.62,40.54,52.1,Bekasi,Bekasi Selatan
2023-07-14 06:05:00,6AM,23.81,1008.74,91.69,26.79,40.94,52.69,Bekasi,Bekasi Selatan
2023-07-14 06:15:00,6AM,23.8,1008.83,91.56,26.56,40.6,52.12,Bekasi,Bekasi Selatan
2023-07-14 06:25:00,6AM,23.79,1008.92,91.44,26.49,40.49,51.91,Bekasi,Bekasi Selatan
2023-07-14 06:35:00,6AM,23.79,1009.02,91.31,27.25,41.59,53.02,Bekasi,Bekasi Selatan
2023-07-14 06:45:00,6AM,23.79,1009.11,91.19,27.84,42.44,53.71,Bekasi,Bekasi Selatan
2023-07-14 06:55:00,6AM,23.81,1009.22,91.06,28.94,44.09,55.12,Bekasi,Bekasi Selatan
2023-07-14 07:05:00,7AM,23.82,1009.32,91.0,30.17,45.88,56.47,Bekasi,Bekasi Selatan
2023-07-14 07:15:00,7AM,23.9,1009.41,90.75,31.72,48.19,58.4,Bekasi,Bekasi Selatan
2023-07-14 07:25:00,7AM,24.04,1009.52,90.25,32.73,49.7,59.47,Bekasi,Bekasi Selatan
2023-07-14 07:35:00,7AM,24.19,1009.61,89.75,33.02,50.19,59.72,Bekasi,Bekasi Selatan
2023-07-14 07:45:00,7AM,24.34,1009.71,89.25,32.31,48.99,58.89,Bekasi,Bekasi Selatan
2023-07-14 07:55:00,7AM,24.49,1009.82,88.75,31.09,47.02,57.22,Bekasi,Bekasi Selatan
2023-07-14 08:05:00,8AM,24.65,1009.93,88.25,31.1,46.95,57.07,Bekasi,Bekasi Selatan
2023-07-14 08:15:00,8AM,24.75,1010.01,88.0,31.17,47.09,57.18,Bekasi,Bekasi Selatan
2023-07-14 08:25:00,8AM,25.08,1010.11,87.0,31.67,47.85,57.79,Bekasi,Bekasi Selatan
2023-07-14 08:35:00,8AM,25.45,1010.18,86.0,31.5,47.57,57.51,Bekasi,Bekasi Selatan
2023-07-14 08:45:00,8AM,25.84,1010.25,85.0,32.83,49.44,58.94,Bekasi,Bekasi Selatan
2023-07-14 08:55:00,8AM,26.26,1010.27,84.0,33.15,49.96,59.17,Bekasi,Bekasi Selatan
2023-07-14 09:05:00,9AM,26.67,1010.29,83.0,35.66,54.72,64.49,Bekasi,Bekasi Selatan
2023-07-14 09:15:00,9AM,27.08,1010.3,82.0,34.92,53.61,63.65,Bekasi,Bekasi Selatan
2023-07-14 09:25:00,9AM,27.19,1010.3,82.0,34.49,52.87,63.23,Bekasi,Bekasi Selatan
2023-07-14 09:35:00,9AM,27.26,1010.31,82.0,35.43,54.51,64.93,Bekasi,Bekasi Selatan
2023-07-14 09:45:00,9AM,27.55,1010.32,81.06,35.83,55.14,65.42,Bekasi,Bekasi Selatan
2023-07-14 09:55:00,9AM,28.06,1010.32,79.19,38.45,58.82,68.53,Bekasi,Bekasi Selatan
2023-07-14 10:05:00,10AM,28.57,1010.31,77.31,34.47,51.14,60.0,Bekasi,Bekasi Selatan
2023-07-14 10:15:00,10AM,29.05,1010.28,75.44,34.28,50.41,59.53,Bekasi,Bekasi Selatan
2023-07-14 10:25:00,10AM,29.29,1010.23,74.5,32.64,48.13,57.48,Bekasi,Bekasi Selatan
2023-07-14 10:35:00,10AM,29.39,1010.16,74.23,34.03,49.99,59.21,Bekasi,Bekasi Selatan
2023-07-14 10:45:00,10AM,29.58,1010.08,73.75,32.91,48.42,58.01,Bekasi,Bekasi Selatan
2023-07-14 10:55:00,10AM,29.79,1009.97,73.25,32.35,47.32,56.88,Bekasi,Bekasi Selatan
2023-07-14 11:05:00,11AM,30.0,1009.85,72.75,33.7,49.08,58.31,Bekasi,Bekasi Selatan
2023-07-14 11:15:00,11AM,30.21,1009.72,72.25,36.79,53.36,62.0,Bekasi,Bekasi Selatan
2023-07-14 11:25:00,11AM,30.42,1009.57,71.75,38.31,55.39,63.61,Bekasi,Bekasi Selatan
2023-07-14 11:35:00,11AM,30.65,1009.41,71.19,36.6,52.9,61.41,Bekasi,Bekasi Selatan
2023-07-14 11:45:00,11AM,30.85,1009.24,70.56,35.94,51.99,60.6,Bekasi,Bekasi Selatan
2023-07-14 11:55:00,11AM,31.04,1009.07,69.94,34.19,49.57,58.76,Bekasi,Bekasi Selatan
2023-07-14 12:05:00,12PM,31.18,1008.97,69.48,32.21,46.91,56.32,Bekasi,Bekasi Selatan
2023-07-14 12:15:00,12PM,31.42,1008.79,68.69,28.54,41.77,51.87,Bekasi,Bekasi Selatan
2023-07-14 12:25:00,12PM,31.62,1008.66,68.06,28.47,41.78,51.88,Bekasi,Bekasi Selatan
2023-07-14 12:35:00,12PM,31.74,1008.53,67.75,27.78,40.95,51.15,Bekasi,Bekasi Selatan
2023-07-14 12:45:00,12PM,31.77,1008.4,67.75,27.77,40.88,51.08,Bekasi,Bekasi Selatan
2023-07-14 12:55:00,12PM,31.87,1008.27,67.56,27.43,40.41,50.48,Bekasi,Bekasi Selatan
2023-07-14 13:05:00,13PM,32.03,1008.12,67.19,27.93,41.05,51.25,Bekasi,Bekasi Selatan
2023-07-14 13:15:00,13PM,32.2,1007.96,66.81,28.14,41.28,51.42,Bekasi,Bekasi Selatan
2023-07-14 13:25:00,13PM,32.34,1007.8,66.44,27.94,40.95,51.34,Bekasi,Bekasi Selatan
2023-07-14 13:35:00,13PM,32.42,1007.68,66.19,27.73,40.62,51.02,Bekasi,Bekasi Selatan
2023-07-14 13:45:00,13PM,32.6,1007.46,65.69,27.75,40.64,50.85,Bekasi,Bekasi Selatan
2023-07-14 13:55:00,13PM,32.68,1007.29,65.5,28.68,41.93,52.07,Bekasi,Bekasi Selatan
2023-07-14 14:05:00,14PM,32.66,1007.15,65.5,28.76,41.84,51.97,Bekasi,Bekasi Selatan
2023-07-14 14:15:00,14PM,32.63,1006.92,65.5,28.16,41.02,51.33,Bekasi,Bekasi Selatan
2023-07-14 14:25:00,14PM,32.61,1006.78,65.5,29.34,42.56,52.54,Bekasi,Bekasi Selatan
2023-07-14 14:35:00,14PM,32.58,1006.56,65.5,29.95,43.28,52.93,Bekasi,Bekasi Selatan
2023-07-14 14:45:00,14PM,32.54,1006.4,65.5,30.87,44.51,54.11,Bekasi,Bekasi Selatan
2023-07-14 14:55:00,14PM,32.5,1006.26,65.5,30.46,43.89,53.62,Bekasi,Bekasi Selatan
2023-07-14 15:05:00,15PM,32.34,1006.14,66.13,30.34,44.06,53.6,Bekasi,Bekasi Selatan
2023-07-14 15:15:00,15PM,32.19,1006.02,66.75,30.19,43.93,53.37,Bekasi,Bekasi Selatan
2023-07-14 15:25:00,15PM,32.08,1005.94,67.23,29.15,42.67,52.3,Bekasi,Bekasi Selatan
2023-07-14 15:35:00,15PM,31.9,1005.82,68.0,27.7,40.83,50.85,Bekasi,Bekasi Selatan
2023-07-14 15:45:00,15PM,31.75,1005.77,68.63,26.94,39.89,50.1,Bekasi,Bekasi Selatan
2023-07-14 15:55:00,15PM,31.6,1005.71,69.25,27.43,40.61,50.71,Bekasi,Bekasi Selatan
2023-07-14 16:05:00,16PM,31.53,1005.68,69.56,27.66,40.76,51.13,Bekasi,Bekasi Selatan
2023-07-14 16:15:00,16PM,31.39,1005.69,70.19,29.04,42.57,52.61,Bekasi,Bekasi Selatan
2023-07-14 16:25:00,16PM,31.24,1005.73,70.81,29.59,43.28,53.37,Bekasi,Bekasi Selatan
2023-07-14 16:35:00,16PM,31.09,1005.78,71.44,29.79,43.43,53.68,Bekasi,Bekasi Selatan
2023-07-14 16:45:00,16PM,30.95,1005.83,72.06,30.5,44.32,54.39,Bekasi,Bekasi Selatan
2023-07-14 16:55:00,16PM,30.8,1005.91,72.69,29.66,43.11,53.31,Bekasi,Bekasi Selatan
2023-07-14 17:05:00,17PM,30.71,1006.0,73.0,28.96,42.12,52.09,Bekasi,Bekasi Selatan
2023-07-14 17:15:00,17PM,30.53,1006.06,73.69,27.93,40.71,50.86,Bekasi,Bekasi Selatan
2023-07-14 17:25:00,17PM,30.36,1006.14,74.38,27.39,39.85,50.14,Bekasi,Bekasi Selatan
2023-07-14 17:35:00,17PM,30.18,1006.25,75.08,26.74,38.95,49.4,Bekasi,Bekasi Selatan
2023-07-14 17:45:00,17PM,29.95,1006.4,76.0,27.32,39.91,49.98,Bekasi,Bekasi Selatan
2023-07-14 17:55:00,17PM,29.77,1006.55,76.75,29.24,42.59,52.06,Bekasi,Bekasi Selatan
2023-07-14 18:05:00,18PM,29.6,1006.7,77.5,30.84,44.94,54.2,Bekasi,Bekasi Selatan
2023-07-14 18:15:00,18PM,29.49,1006.86,77.94,32.76,47.66,56.38,Bekasi,Bekasi Selatan
2023-07-14 18:25:00,18PM,29.27,1007.03,78.81,35.13,51.26,59.64,Bekasi,Bekasi Selatan
2023-07-14 18:35:00,18PM,29.03,1007.2,79.69,38.01,55.39,63.41,Bekasi,Bekasi Selatan
2023-07-14 18:45:00,18PM,28.75,1007.36,80.56,38.94,56.82,64.88,Bekasi,Bekasi Selatan
2023-07-14 18:55:00,18PM,28.44,1007.55,81.44,39.05,57.19,65.44,Bekasi,Bekasi Selatan
2023-07-14 19:05:00,19PM,28.11,1007.74,82.31,39.89,58.3,66.61,Bekasi,Bekasi Selatan
2023-07-14 19:15:00,19PM,27.89,1007.94,82.75,38.84,56.72,65.64,Bekasi,Bekasi Selatan
2023-07-14 19:25:00,19PM,27.72,1008.09,83.33,37.48,54.64,63.93,Bekasi,Bekasi Selatan
2023-07-14 19:35:00,19PM,27.47,1008.33,84.0,35.42,51.53,60.99,Bekasi,Bekasi Selatan
2023-07-14 19:45:00,19PM,27.29,1008.5,84.63,34.32,49.81,59.45,Bekasi,Bekasi Selatan
2023-07-14 19:55:00,19PM,27.15,1008.66,85.25,33.59,48.62,58.38,Bekasi,Bekasi Selatan
2023-07-14 20:05:00,20PM,27.03,1008.8,85.88,31.83,46.15,56.45,Bekasi,Bekasi Selatan
2023-07-14 20:15:00,20PM,26.93,1008.95,86.5,31.21,45.32,55.69,Bekasi,Bekasi Selatan
2023-07-14 20:25:00,20PM,26.91,1009.1,86.63,30.15,43.87,54.11,Bekasi,Bekasi Selatan
2023-07-14 20:35:00,20PM,26.88,1009.24,86.88,28.83,42.05,52.4,Bekasi,Bekasi Selatan
2023-07-14 20:45:00,20PM,26.85,1009.36,87.08,27.7,40.39,50.77,Bekasi,Bekasi Selatan
2023-07-14 20:55:00,20PM,26.8,1009.52,87.38,25.94,37.94,48.89,Bekasi,Bekasi Selatan
2023-07-14 21:05:00,21PM,26.74,1009.64,87.63,26.21,38.31,49.01,Bekasi,Bekasi Selatan
2023-07-14 21:15:00,21PM,26.71,1009.7,87.77,26.34,38.5,49.26,Bekasi,Bekasi Selatan
2023-07-14 21:25:00,21PM,26.63,1009.81,88.06,26.75,39.14,50.11,Bekasi,Bekasi Selatan
2023-07-14 21:35:00,21PM,26.57,1009.85,88.19,27.34,39.99,51.19,Bekasi,Bekasi Selatan
2023-07-14 21:45:00,21PM,26.52,1009.85,88.31,28.46,41.43,52.73,Bekasi,Bekasi Selatan
2023-07-14 21:55:00,21PM,26.48,1009.83,88.44,29.74,43.3,54.11,Bekasi,Bekasi Selatan
2023-07-14 22:05:00,22PM,26.45,1009.82,88.52,30.62,44.45,54.89,Bekasi,Bekasi Selatan
2023-07-14 22:15:00,22PM,26.4,1009.82,88.63,31.36,45.62,55.69,Bekasi,Bekasi Selatan
2023-07-14 22:25:00,22PM,26.34,1009.8,88.75,33.67,48.69,58.15,Bekasi,Bekasi Selatan
2023-07-14 22:35:00,22PM,26.27,1009.81,88.88,34.87,50.44,59.3,Bekasi,Bekasi Selatan
2023-07-14 22:45:00,22PM,26.17,1009.82,89.1,35.49,51.55,60.13,Bekasi,Bekasi Selatan
2023-07-14 22:55:00,22PM,26.02,1009.86,89.38,36.39,52.96,61.22,Bekasi,Bekasi Selatan
2023-07-14 23:05:00,23PM,25.9,1009.89,89.63,36.78,53.67,61.89,Bekasi,Bekasi Selatan
2023-07-14 23:15:00,23PM,25.79,1009.91,89.88,37.08,54.18,62.49,Bekasi,Bekasi Selatan
2023-07-14 23:25:00,23PM,25.69,1009.92,90.13,37.1,54.46,62.88,Bekasi,Bekasi Selatan
2023-07-14 23:35:00,23PM,25.64,1009.9,90.25,37.11,54.55,62.95,Bekasi,Bekasi Selatan
2023-07-14 23:45:00,23PM,25.54,1009.88,90.48,36.93,54.36,62.7,Bekasi,Bekasi Selatan
2023-07-14 23:55:00,23PM,25.44,1009.86,90.75,36.76,54.24,62.65,Bekasi,Bekasi Selatan
2023-07-15 00:05:00,0AM,25.33,1009.83,91.0,36.73,54.26,62.78,Bekasi,Bekasi Selatan
2023-07-15 00:15:00,0AM,25.22,1009.77,91.25,37.14,54.83,63.36,Bekasi,Bekasi Selatan
2023-07-15 00:25:00,0AM,25.09,1009.71,91.5,38.03,56.03,64.55,Bekasi,Bekasi Selatan
2023-07-15 00:35:00,0AM,24.96,1009.66,91.75,39.24,57.79,66.59,Bekasi,Bekasi Selatan
2023-07-15 00:45:00,0AM,24.93,1009.61,91.75,40.4,59.5,68.64,Bekasi,Bekasi Selatan
2023-07-15 00:55:00,0AM,24.84,1009.52,91.88,41.94,61.7,71.22,Bekasi,Bekasi Selatan
2023-07-15 01:05:00,1AM,24.77,1009.45,92.0,42.88,63.07,72.67,Bekasi,Bekasi Selatan
2023-07-15 01:15:00,1AM,24.7,1009.37,92.13,43.73,64.45,74.17,Bekasi,Bekasi Selatan
2023-07-15 01:25:00,1AM,24.63,1009.29,92.25,44.13,65.07,74.96,Bekasi,Bekasi Selatan
2023-07-15 01:35:00,1AM,24.58,1009.24,92.33,44.43,65.5,75.45,Bekasi,Bekasi Selatan
2023-07-15 01:45:00,1AM,24.5,1009.15,92.5,44.44,65.5,75.36,Bekasi,Bekasi Selatan
2023-07-15 01:55:00,1AM,24.47,1009.08,92.56,44.47,65.39,75.19,Bekasi,Bekasi Selatan
2023-07-15 02:05:00,2AM,24.42,1008.98,92.69,43.65,64.01,73.62,Bekasi,Bekasi Selatan
2023-07-15 02:15:00,2AM,24.38,1008.9,92.79,42.33,62.16,71.47,Bekasi,Bekasi Selatan
2023-07-15 02:25:00,2AM,24.32,1008.78,92.94,40.66,59.65,68.61,Bekasi,Bekasi Selatan
2023-07-15 02:35:00,2AM,24.28,1008.66,93.06,38.87,56.9,65.75,Bekasi,Bekasi Selatan
2023-07-15 02:45:00,2AM,24.24,1008.55,93.19,36.95,53.94,62.68,Bekasi,Bekasi Selatan
2023-07-15 02:55:00,2AM,24.22,1008.44,93.25,34.78,50.79,59.75,Bekasi,Bekasi Selatan
2023-07-15 03:05:00,3AM,24.21,1008.35,93.38,33.28,48.75,58.3,Bekasi,Bekasi Selatan
2023-07-15 03:15:00,3AM,24.2,1008.27,93.5,32.2,47.06,57.29,Bekasi,Bekasi Selatan
2023-07-15 03:25:00,3AM,24.2,1008.2,93.63,30.92,45.25,55.98,Bekasi,Bekasi Selatan
2023-07-15 03:35:00,3AM,24.2,1008.16,93.75,30.09,44.29,55.48,Bekasi,Bekasi Selatan
2023-07-15 03:45:00,3AM,24.2,1008.11,93.88,29.41,43.54,55.06,Bekasi,Bekasi Selatan
2023-07-15 03:55:00,3AM,24.19,1008.07,94.0,29.08,43.18,54.91,Bekasi,Bekasi Selatan
2023-07-15 04:05:00,4AM,24.2,1008.05,94.0,29.18,43.38,55.08,Bekasi,Bekasi Selatan
2023-07-15 04:15:00,4AM,24.15,1008.04,94.13,29.38,43.75,55.35,Bekasi,Bekasi Selatan
2023-07-15 04:25:00,4AM,24.09,1008.05,94.25,29.44,43.92,55.57,Bekasi,Bekasi Selatan
2023-07-15 04:35:00,4AM,24.03,1008.05,94.38,29.55,43.88,55.5,Bekasi,Bekasi Selatan
2023-07-15 04:45:00,4AM,23.97,1008.09,94.5,29.74,44.06,55.54,Bekasi,Bekasi Selatan
2023-07-15 04:55:00,4AM,23.91,1008.12,94.63,29.89,44.1,55.62,Bekasi,Bekasi Selatan
2023-07-15 05:05:00,5AM,23.85,1008.16,94.75,29.63,43.77,55.4,Bekasi,Bekasi Selatan
2023-07-15 05:15:00,5AM,23.84,1008.2,94.75,29.51,43.62,55.26,Bekasi,Bekasi Selatan
2023-07-15 05:25:00,5AM,23.82,1008.26,94.75,29.43,43.45,55.1,Bekasi,Bekasi Selatan
2023-07-15 05:35:00,5AM,23.8,1008.31,94.75,28.84,42.65,54.39,Bekasi,Bekasi Selatan
2023-07-15 05:45:00,5AM,23.78,1008.35,94.75,27.73,41.09,52.8,Bekasi,Bekasi Selatan
2023-07-15 05:55:00,5AM,23.76,1008.41,94.75,26.5,39.41,50.7,Bekasi,Bekasi Selatan
2023-07-15 06:05:00,6AM,23.74,1008.49,94.75,25.53,37.88,48.81,Bekasi,Bekasi Selatan
2023-07-15 06:15:00,6AM,23.73,1008.57,94.75,24.06,35.67,46.22,Bekasi,Bekasi Selatan
2023-07-15 06:25:00,6AM,23.72,1008.65,94.75,22.41,33.26,43.1,Bekasi,Bekasi Selatan
2023-07-15 06:35:00,6AM,23.73,1008.75,94.56,21.13,31.35,40.35,Bekasi,Bekasi Selatan
2023-07-15 06:45:00,6AM,23.78,1008.89,94.19,20.2,29.93,38.4,Bekasi,Bekasi Selatan
2023-07-15 06:55:00,6AM,23.83,1009.03,93.81,19.88,29.42,37.64,Bekasi,Bekasi Selatan
2023-07-15 07:05:00,7AM,23.89,1009.16,93.44,19.54,28.89,36.81,Bekasi,Bekasi Selatan
2023-07-15 07:15:00,7AM,23.95,1009.28,93.06,19.59,28.91,36.74,Bekasi,Bekasi Selatan
2023-07-15 07:25:00,7AM,24.03,1009.41,92.69,19.91,29.43,37.41,Bekasi,Bekasi Selatan
2023-07-15 07:35:00,7AM,24.08,1009.53,92.5,20.56,30.39,38.76,Bekasi,Bekasi Selatan
2023-07-15 07:45:00,7AM,24.32,1009.66,91.88,21.59,31.95,40.99,Bekasi,Bekasi Selatan
2023-07-15 07:55:00,7AM,24.54,1009.77,91.25,23.64,35.09,44.92,Bekasi,Bekasi Selatan
2023-07-15 08:05:00,8AM,24.76,1009.89,90.63,25.1,37.37,47.76,Bekasi,Bekasi Selatan
2023-07-15 08:15:00,8AM,24.98,1010.01,90.0,26.22,39.09,50.16,Bekasi,Bekasi Selatan
2023-07-15 08:25:00,8AM,25.19,1010.12,89.38,27.31,40.54,52.27,Bekasi,Bekasi Selatan
2023-07-15 08:35:00,8AM,25.41,1010.24,88.75,27.78,41.22,53.22,Bekasi,Bekasi Selatan
2023-07-15 08:45:00,8AM,25.55,1010.33,88.25,27.7,41.12,52.98,Bekasi,Bekasi Selatan
2023-07-15 08:55:00,8AM,25.84,1010.4,87.25,26.16,38.78,50.08,Bekasi,Bekasi Selatan
2023-07-15 09:05:00,9AM,26.13,1010.47,86.25,24.78,36.75,47.53,Bekasi,Bekasi Selatan
2023-07-15 09:15:00,9AM,26.43,1010.52,85.25,24.29,36.12,46.61,Bekasi,Bekasi Selatan
2023-07-15 09:25:00,9AM,26.72,1010.55,84.25,23.13,34.61,44.31,Bekasi,Bekasi Selatan
2023-07-15 09:35:00,9AM,27.02,1010.56,83.25,22.18,33.15,42.26,Bekasi,Bekasi Selatan
2023-07-15 09:45:00,9AM,27.21,1010.53,82.75,21.56,32.14,40.71,Bekasi,Bekasi Selatan
2023-07-15 09:55:00,9AM,27.46,1010.48,81.88,21.11,31.37,39.64,Bekasi,Bekasi Selatan
2023-07-15 10:05:00,10AM,27.7,1010.39,81.0,21.08,31.2,39.31,Bekasi,Bekasi Selatan
2023-07-15 10:15:00,10AM,27.95,1010.27,80.13,20.58,30.32,38.06,Bekasi,Bekasi Selatan
2023-07-15 10:25:00,10AM,28.21,1010.14,79.25,21.2,31.1,39.15,Bekasi,Bekasi Selatan
2023-07-15 10:35:00,10AM,28.46,1009.98,78.38,22.04,32.36,40.87,Bekasi,Bekasi Selatan
2023-07-15 10:45:00,10AM,28.72,1009.83,77.5,22.7,33.4,42.4,Bekasi,Bekasi Selatan
2023-07-15 10:55:00,10AM,28.99,1009.67,76.63,23.06,33.92,43.02,Bekasi,Bekasi Selatan
2023-07-15 11:05:00,11AM,29.28,1009.51,75.75,23.51,34.56,43.85,Bekasi,Bekasi Selatan
2023-07-15 11:15:00,11AM,29.56,1009.34,74.88,23.58,34.62,43.93,Bekasi,Bekasi Selatan
2023-07-15 11:25:00,11AM,29.84,1009.18,74.0,23.5,34.42,43.65,Bekasi,Bekasi Selatan
2023-07-15 11:35:00,11AM,30.11,1009.01,73.13,23.03,33.69,42.59,Bekasi,Bekasi Selatan
2023-07-15 11:45:00,11AM,30.37,1008.86,72.25,22.72,33.2,41.86,Bekasi,Bekasi Selatan
2023-07-15 11:55:00,11AM,30.43,1008.71,72.06,22.9,33.46,42.32,Bekasi,Bekasi Selatan
2023-07-15 12:05:00,12PM,30.53,1008.55,71.69,22.9,33.55,42.59,Bekasi,Bekasi Selatan
2023-07-15 12:15:00,12PM,30.61,1008.44,71.38,23.04,33.77,42.88,Bekasi,Bekasi Selatan
2023-07-15 12:25:00,12PM,30.72,1008.26,70.94,22.71,33.42,42.39,Bekasi,Bekasi Selatan
2023-07-15 12:35:00,12PM,30.81,1008.14,70.56,22.64,33.29,42.25,Bekasi,Bekasi Selatan
2023-07-15 12:45:00,12PM,30.91,1008.02,70.19,22.41,33.02,41.78,Bekasi,Bekasi Selatan
2023-07-15 12:55:00,12PM,30.97,1007.92,70.0,21.88,32.3,40.74,Bekasi,Bekasi Selatan
2023-07-15 13:05:00,13PM,30.98,1007.82,70.0,21.27,31.23,39.17,Bekasi,Bekasi Selatan
2023-07-15 13:15:00,13PM,31.01,1007.73,69.94,20.88,30.56,38.28,Bekasi,Bekasi Selatan
2023-07-15 13:25:00,13PM,31.07,1007.63,69.81,21.67,31.55,39.31,Bekasi,Bekasi Selatan
2023-07-15 13:35:00,13PM,31.13,1007.5,69.69,23.57,34.02,41.98,Bekasi,Bekasi Selatan
2023-07-15 13:45:00,13PM,31.2,1007.35,69.56,25.3,36.18,44.49,Bekasi,Bekasi Selatan
2023-07-15 13:55:00,13PM,31.26,1007.21,69.44,27.3,38.87,47.42,Bekasi,Bekasi Selatan
2023-07-15 14:05:00,14PM,31.34,1007.07,69.31,29.32,41.62,50.69,Bekasi,Bekasi Selatan
2023-07-15 14:15:00,14PM,31.38,1006.92,69.25,31.44,44.45,53.81,Bekasi,Bekasi Selatan
2023-07-15 14:25:00,14PM,31.43,1006.78,69.13,32.49,45.92,55.39,Bekasi,Bekasi Selatan
2023-07-15 14:35:00,14PM,31.47,1006.67,69.0,31.97,45.25,54.92,Bekasi,Bekasi Selatan
2023-07-15 14:45:00,14PM,31.49,1006.58,68.88,31.75,44.87,54.71,Bekasi,Bekasi Selatan
2023-07-15 14:55:00,14PM,31.5,1006.48,68.75,30.69,43.46,53.55,Bekasi,Bekasi Selatan
2023-07-15 15:05:00,15PM,31.51,1006.4,68.67,29.74,42.32,52.31,Bekasi,Bekasi Selatan
2023-07-15 15:15:00,15PM,31.52,1006.29,68.5,27.6,39.54,49.47,Bekasi,Bekasi Selatan
2023-07-15 15:25:00,15PM,31.43,1006.25,68.75,25.67,36.91,46.6,Bekasi,Bekasi Selatan
2023-07-15 15:35:00,15PM,31.31,1006.21,69.25,24.27,35.08,44.28,Bekasi,Bekasi Selatan
2023-07-15 15:45:00,15PM,31.21,1006.19,69.75,23.0,33.43,42.18,Bekasi,Bekasi Selatan
2023-07-15 15:55:00,15PM,31.14,1006.19,70.14,22.27,32.46,40.81,Bekasi,Bekasi Selatan
